phi;Fkm/2;Fkm;F2km;F10km;F50km;F100km
-1.6505633277649499;2.8643590619698973e-09;0.0011436908338094283;0.022201714693008787;0.08701675099728307;0.10573253731581053;0.10766032776146453
-1.6474953661891787;2.982808525760211e-09;0.0011605782229583872;0.022380550405905152;0.08739045330655225;0.10611117469067421;0.1080380552885658
-1.6444274046134073;3.1061562146573294e-09;0.0011777149659845385;0.022560825598650476;0.08776570005464236;0.10649106287278279;0.10841699757695901
-1.6413594430376361;3.234604684320236e-09;0.0011951047447621855;0.02274255183230742;0.08814249683249135;0.10687220483199927;0.10879715733436723
-1.6382914814618648;3.3683648666655007e-09;0.0012127512955306377;0.0229257407601673;0.08852084924067077;0.10725460353173949;0.10917853726082118
-1.6352235198860934;3.507656416249478e-09;0.0012306584096969215;0.023110404128470628;0.08890076288924398;0.1076382619287752;0.10956114004846232
-1.6321555583103222;3.6527080709745207e-09;0.001248829934650352;0.023296553777132866;0.08928224339762127;0.10802318297303601;0.10994496838134432
-1.6290875967345508;3.803758027711428e-09;0.0012672697745891338;0.023484201640475547;0.0896652963944129;0.10840936960740828;0.11033002493523214
-1.6260196351587797;3.9610543334548374e-09;0.001285981891359147;0.023673359747962662;0.09004992751727844;0.10879682476753208;0.11071631237739885
-1.6229516735830083;4.1248552926542035e-09;0.0013049703053051502;0.02386404022494238;0.09043614241277376;0.10918555138159589;0.11110383336642053
-1.6198837120072371;4.295429891388872e-09;0.0013242390961345175;0.0240562552933942;0.09082394673619462;0.10957555237012853;0.11149259055196868
-1.6168157504314657;4.473058239084216e-09;0.001343792403793752;0.024250017272681404;0.09121334615141796;0.10996683064578959;0.11188258657460048
-1.6137477888556946;4.658032028493857e-09;0.001363634429357925;0.024445338580309027;0.09160434633073924;0.11035938911315642;0.11227382406554705
-1.6106798272799232;4.8506550147034695e-09;0.0013837694359332608;0.024642231732687335;0.09199695295470778;0.11075323066850978;0.11266630564649896
-1.607611865704152;5.051243513942907e-09;0.001404201749573032;0.024840709345900453;0.09239117171195786;0.11114835819961638;0.11306003392938989
-1.6045439041283807;5.2601269230255e-09;0.0014249357602069957;0.02504078413648109;0.09278700829903783;0.11154477458550927;0.11345501151617793
-1.6014759425526093;5.47764826026767e-09;0.00144597592258453;0.025242468922190245;0.093184468420235;0.11194248269626585;0.11385124099862426
-1.5984079809768381;5.7041647287771856e-09;0.0014673267572317167;0.02544577662280267;0.09358355778739817;0.11234148539278317;0.11424872495806997
-1.5953400194010667;5.940048303035041e-09;0.0014889928514225442;0.025650720260898218;0.0939842821197564;0.11274178552655127;0.11464746596521007
-1.5922720578252956;6.185686339733968e-09;0.001510978860164444;0.02585731296265831;0.09438664714373457;0.11314338593942332;0.11504746657986545
-1.5892040962495242;6.441482213877181e-09;0.0015332895071983918;0.026065567958668413;0.09479065859276578;0.11354628946338385;0.11544872935075252
-1.586136134673753;6.707855981181293e-09;0.0015559295860137564;0.026275498584726078;0.09519632220710014;0.11395049892031413;0.11585125681524996
-1.5830681730979816;6.985245067871849e-09;0.0015789039608781522;0.02648711828265466;0.09560364373361044;0.11435601712175508;0.11625505149916383
-1.5800002115222105;7.274104989003499e-09;0.0016022175678824752;0.026700440601122834;0.09601262892559383;0.11476284686866768;0.11666011591648934
-1.576932249946439;7.574910096485183e-09;0.0016258754160013884;0.02691547919646979;0.09642328354257078;0.11517099095119075;0.11706645256917105
-1.573864288370668;7.888154358037869e-09;0.001649882588169439;0.02713224783353625;0.09683561335007976;0.1155804521483959;0.11747406394686002
-1.5707963267948966;8.214352168364874e-09;0.001674244242373096;0.027350760386501395;0.0972496241194688;0.11599123322804043;0.11788295252666874
-1.5677283652191252;8.554039193865985e-09;0.001698965612758876;0.02757103083972529;0.09766532162768307;0.11640333694631674;0.1182931207729234
-1.564660403643354;8.907773252283205e-09;0.0017240520107578508;0.027793073288597602;0.09808271165704907;0.11681676604759995;0.11870457113691378
-1.5615924420675826;9.276135228722396e-09;0.0017495088262267555;0.028016901940391994;0.09850179999505515;0.11723152326419231;0.11911730605664068
-1.5585244804918115;9.659730029554722e-09;0.0017753415286059274;0.02824253111512618;0.09892259243412792;0.11764761131606478;0.11953132795656043
-1.55545651891604;1.0059187575765097e-08;0.0018015556680943637;0.02846997524642854;0.09934509477140507;0.11806503291059661;0.11994663924732742
-1.552388557340269;1.0475163837378137e-08;0.001828156876842098;0.02869924888240987;0.09976931280850437;0.11848379074231119;0.12036324232553333
-1.5493205957644975;1.0908341910660544e-08;0.0018551508701602154;0.028930366686541947;0.10019525235128873;0.11890388749260997;0.12078113957344457
-1.5462526341887264;1.1359433139869269e-08;0.001882543447748695;0.029163343438541392;0.10062291920962727;0.11932532582950323;0.12120033335873627
-1.543184672612955;1.1829178285386816e-08;0.0019103404949424106;0.02939819403525998;0.10105231919715241;0.11974810840733793;0.12162082603422435
-1.5401167110371838;1.23183487401623e-08;0.0019385479839754973;0.02963493349158084;0.10148345813101294;0.12017223786652305;0.12204261993759451
-1.5370487494614125;1.2827747796456232e-08;0.0019671719752644146;0.02987357694132073;0.10191634183162304;0.12059771683325199;0.12246571739112871
-1.533980787885641;1.3358211964968263e-08;0.0019962186187099207;0.03011413963813842;0.10235097612240719;0.12102454791922174;0.12289012070142889
-1.53091282630987;1.3910612348515035e-08;0.002025694155018284;0.030356636956449152;0.1027873668295406;0.12145273372134988;0.12331583215913815
-1.5278448647340985;1.4485856072513624e-08;0.0020556049170420095;0.030601084392345265;0.1032255197816859;0.12188227682148801;0.12374285403865895
-1.5247769031583274;1.508488777461904e-08;0.0020859573311403285;0.030847497564522913;0.10366544080972508;0.12231317978613274;0.12417118859786874
-1.521708941582556;1.5708691155963283e-08;0.002116757918559804;0.03109589221521503;0.10410713574648764;0.1227454451661333;0.12460083807783315
-1.5186409800067848;1.6358290596541746e-08;0.0021480132968352875;0.031346284211130296;0.10455061042647355;0.12317907549639663;0.1250318047025155
-1.5155730184310134;1.7034752837401353e-08;0.002179730181211587;0.03159868954439861;0.10499587068557273;0.1236140732955893;0.12546409067848466
-1.5125050568552423;1.7739188732391082e-08;0.0022119153860860933;0.0318531243335224;0.10544292236077919;0.12405044106583615;0.12589769819461924
-1.509437095279471;1.8472755072353376e-08;0.002244575826472732;0.032109604824334545;0.10589177128990133;0.12448818129241668;0.1263326294218094
-1.5063691337036997;1.9236656484750065e-08;0.0022777185194874866;0.032368147390962144;0.10634242331126723;0.12492729644345729;0.12676888651265572
-1.5033011721279284;2.0032147411844337e-08;0.0023113505858559057;0.032628768536797;0.10679488426342545;0.12536778896962172;0.12720647160116524
-1.500233210552157;2.0860534170685203e-08;0.002345479251442806;0.03289148489547196;0.10724915998484097;0.1258096613037974;0.12764538680244444
-1.4971652489763858;2.1723177098278873e-08;0.0023801118488045933;0.033156313231843745;0.10770525631358682;0.126252915860779;0.12808563421238978
-1.4940972874006144;2.2621492785469143e-08;0.002415255818764494;0.033423270442982184;0.10816317908703049;0.12669755503694952;0.12852721590737484
-1.4910293258248433;2.3556956403194757e-08;0.0024509187120110173;0.0336923735591655;0.10862293414151553;0.12714358120995692;0.1289701339439348
-1.4879613642490719;2.4531104124944156e-08;0.0024871081907200474;0.03396363974488212;0.10908452731203852;0.12759099673838908;0.12941439035844823
-1.4848934026733007;2.5545535649386365e-08;0.002523832030200839;0.034237086299838716;0.1095479644319209;0.12803980396144438;0.1298599871668152
-1.4818254410975293;2.6601916827319233e-08;0.002561098120566355;0.03451273065997471;0.11001325133247582;0.12849000519859985;0.13030692636413346
-1.4787574795217582;2.7701982397249373e-08;0.0025989144684282063;0.03479059039848292;0.1104803938426697;0.12894160274927574;0.1307552099243705
-1.4756895179459868;2.884753883409726e-08;0.0026372891986166723;0.035070683226836846;0.11094939778877926;0.1293945988924971;0.13120483980003367
-1.4726215563702154;3.0040467315703e-08;0.002676230555926051;0.03535302699582402;0.11142026899404261;0.1298489958865518;0.13165581792183662
-1.4695535947944443;3.1282726812006634e-08;0.0027157469068858084;0.03563763969658591;0.11189301327830577;0.13030479596864564;0.1321081461983628
-1.4664856332186729;3.257635730197497e-08;0.0027558467415578635;0.035924539461664275;0.1123676364576636;0.13076200135455399;0.1325618265157264
-1.4634176716429017;3.3923483123556475e-08;0.0027965386753603825;0.03621374456605357;0.1128441443440951;0.13122061423827014;0.13301686073722951
-1.4603497100671303;3.532631646216799e-08;0.0028378314509185302;0.03650527342826014;0.113322542745094;0.13168063679165037;0.1334732507030168
-1.4572817484913592;3.6787160983438665e-08;0.0028797339399424813;0.03679914461136737;0.1138028374632933;0.13214207116405557;0.13393099822972668
-1.4542137869155878;3.830841561618012e-08;0.002922255145133222;0.03709537682410769;0.1142850342960845;0.13260491948198982;0.13439010511013993
-1.4511458253398166;3.9892578491791237e-08;0.0029654042021164113;0.03739398892194041;0.11476913903523113;0.1330691838487351;0.1348505731128245
-1.4480778637640452;4.154225104657088e-08;0.0030091903814048354;0.03769499990813647;0.11525515746647694;0.1335348663439831;0.13531240398177788
-1.445009902188274;4.326014229367062e-08;0.003053623090389788;0.037998428934869086;0.11574309536914806;0.13400196902346329;0.13577559943606562
-1.4419419406125027;4.504907327170744e-08;0.0030987118753618803;0.03830429530431115;0.11623295851574966;0.13447049391856783;0.13624016116945742
-1.4388739790367313;4.6911981677336945e-08;0.0031444664235616335;0.03861261846973861;0.11672475267155633;0.13494044303597277;0.13670609085005958
-1.4358060174609601;4.8851926689398424e-08;0.0031908965652603584;0.03892341803664056;0.11721848359419719;0.13541181835725583;0.13717339011994437
-1.4327380558851888;5.0872093992551904e-08;0.0032380122758717614;0.03923671376383542;0.11771415703323497;0.13588462183851108;0.13764206059477618
-1.4296700943094176;5.297580100865628e-08;0.0032858236780946653;0.039552525564593446;0.1182117787297383;0.13635885540995954;0.1381121038634347
-1.4266021327336462;5.516650234448071e-08;0.003334341044087407;0.03987087350776577;0.11871135441584912;0.1368345209755567;0.13858352148763456
-1.423534171157875;5.744779546469341e-08;0.003383574797674273;0.04019177781891941;0.11921288981434291;0.13731162041259645;0.13905631500154172
-1.4204662095821037;5.982342659944697e-08;0.0034335355165845426;0.040515258881478826;0.11971639063818355;0.13779015557131116;0.13953048591138725
-1.4173982480063325;6.22972968962562e-08;0.0034842339347245293;0.040841337237873594;0.12022186259007137;0.13827012827446872;0.14000603569507664
-1.4143302864305611;6.48734688262772e-08;0.0035356809444831933;0.04117003359069241;0.12072931136198516;0.13875154031696546;0.14048296580179734
-1.41126232485479;6.755617285550095e-08;0.0035878875990717233;0.04150136880384313;0.12123874263471754;0.1392343934654159;0.14096127765162147
-1.4081943632790186;7.034981439182335e-08;0.0036408651148977134;0.04183536390371925;0.12175016207740434;0.13971868945773883;0.14144097263510666
-1.4051264017032472;7.325898101939327e-08;0.0036946248739742962;0.04217204008037241;0.12226357534704714;0.14020443000273927;0.14192205211289252
-1.402058440127476;7.628845003212388e-08;0.0037491784263648776;0.04251141868869093;0.12277898808802898;0.1406916167796876;0.14240451741529422
-1.3989904785517047;7.944319627873638e-08;0.0038045374926639333;0.042853521249584775;0.1232964059316242;0.1411802514378946;0.14288836984189301
-1.3959225169759335;8.272840033221612e-08;0.0038607139665143837;0.04319836945117621;0.1238158344955008;0.14167033559628248;0.14337361066112272
-1.3928545554001621;8.614945699710338e-08;0.0039177199171621544;0.04354598514999681;0.12433727938321665;0.14216187084295315;0.1438602411098536
-1.389786593824391;8.971198416858017e-08;0.0039755675920483844;0.04389639037219017;0.12486074618370814;0.14265485873475175;0.14434826239297224
-1.3867186322486196;9.342183205791092e-08;0.004034269419439924;0.04424960731472097;0.12538624047077285;0.14314930079682736;0.1448376756829587
-1.3836506706728484;9.728509279937607e-08;0.004093838011098583;0.044605658346589576;0.12591376780254432;0.14364519852218932;0.14532848211945945
-1.380582709097077;1.0130811045448568e-07;0.004154286164989841;0.04496456601005268;0.1264433337209607;0.14414255337126033;0.14582068280885804
-1.3775147475213059;1.0549749142989e-07;0.004215626868031435;0.04532635302184985;0.1269749437512253;0.14464136677142533;0.1463142788238411
-1.3744467859455345;1.0986011532610674e-07;0.004277873298882557;0.04569104227443576;0.12750860340126105;0.14514164011657701;0.14680927120296206
-1.371378824369763;1.1440314623486789e-07;0.004341038830774163;0.04605865683721806;0.12804431816115672;0.14564337476665745;0.14730566095020067
-1.368310862793992;1.1913404450365044e-07;0.004405137034381046;0.046429219957801145;0.1285820935026064;0.14614657204719567;0.14780344903451947
-1.3652429012182206;1.2406057898669994e-07;0.004470181680736298;0.04680275506323545;0.12912193487834192;0.14665123324884194;0.14830263638941693
-1.3621749396424494;1.2919083980266915e-07;0.004536186744188701;0.04717928576127205;0.12966384772155665;0.14715735962689774;0.14880322391247663
-1.359106978066678;1.3453325161982585e-07;0.00460316640540383;0.04755883584162326;0.13020783744532333;0.14766495240084232;0.1493052124649137
-1.3560390164909069;1.4009658749063547e-07;0.004671135054409331;0.047941429277228144;0.130753909442003;0.14817401275385497;0.14980860287111727
-1.3529710549151355;1.4588998325845086e-07;0.004740107293685199;0.048327090225523735;0.13130206908264708;0.14868454183233407;0.1503133959181896
-1.3499030933393643;1.519229525599521e-07;0.004810097941299553;0.048715843029721304;0.13185232171639139;0.14919654074541164;0.1508195923554818
-1.346835131763593;1.5820540244798864e-07;0.004881122034090742;0.04910771222008807;0.13240467266984263;0.1497100105644647;0.15132719289412638
-1.3437671701878218;1.6474764966046188e-07;0.004953194830896305;0.04950272251523372;0.13295912724645662;0.1502249523226218;0.1518361982065654
-1.3406992086120504;1.7156043756198193e-07;0.005026331815829621;0.04990089882340232;0.13351569072590905;0.15074136701426707;0.15234660892607654
-1.337631247036279;1.786549537861018e-07;0.005100548701604804;0.05030226624376892;0.13407436836345799;0.1512592555945388;0.15285842564629423
-1.3345632854605078;1.8604284860711412e-07;0.005175861432910698;0.050706850067741054;0.1346351653892983;0.15177861897882539;0.15337164892072827
-1.3314953238847365;1.9373625407157492e-07;0.005252286189834605;0.05111467578026523;0.13519808700790814;0.15229945804225692;0.1538862792622788
-1.3284273623089653;2.0174780392096433e-07;0.00532983939133645;0.05152576906113774;0.13576313839738702;0.1528217736191925;0.15440231714274735
-1.325359400733194;2.1009065433821582e-07;0.005408537698774252;0.051940155786320406;0.1363303247087858;0.1533455665027044;0.15491976299234492
-1.3222914391574228;2.187785055521637e-07;0.005488398019481496;0.05235786202926033;0.13689965106542798;0.15387083744405747;0.15543861719919633
-1.3192234775816514;2.2782562433540745e-07;0.005569437510397323;0.05277891406221458;0.13747112256222327;0.15439758715218554;0.15595888010884093
-1.3161555160058802;2.3724686743251535e-07;0.005651673581750148;0.053203338357578546;0.1380447442649716;0.15492581629316282;0.15648055202372999
-1.3130875544301088;2.4705770595706446e-07;0.005735123900795702;0.053631161589218754;0.13862052120966004;0.1554555254896725;0.15700363320272087
-1.3100195928543377;2.5727425079755446e-07;0.005819806395610048;0.0540624106338095;0.13919845840174927;0.1559867153204705;0.15752812386056692
-1.3069516312785663;2.679132790739421e-07;0.005905739258938624;0.054497112572173566;0.1397785608154534;0.15651938631984572;0.15805402416740483
-1.303883669702795;2.789922616882207e-07;0.005992940952101932;0.05493529469062623;0.140360833393009;0.15705353897707622;0.15858133424823762
-1.3008157081270237;2.9052939201429433e-07;0.006081430208958838;0.05537698448232334;0.14094528104393686;0.15758917373588152;0.1591100541824147
-1.2977477465512524;3.0254361577427053e-07;0.0061712260399283065;0.05582220964861263;0.14153190864429416;0.15812629099387093;0.1596401840031085
-1.2946797849754812;3.15054662150209e-07;0.0062623477360703355;0.05627099810038807;0.14212072103591744;0.15866489110198798;0.16017172369678684
-1.2916118233997098;3.280830761824461e-07;0.006354814873227095;0.05672337795944795;0.1427117230256572;0.15920497436395065;0.16070467320268295
-1.2885438618239387;3.416502525076661e-07;0.0064486473162250575;0.05717937755985527;0.14330491938460277;0.15974654103568792;0.161239032412261
-1.2854759002481673;3.5577847049215667e-07;0.006543865223139077;0.05763902544930142;0.14390031484729826;0.16028959132477244;0.1617748011686789
-1.282407938672396;3.704909308179064e-07;0.006640489049619236;0.058102350390472235;0.14449791411094917;0.16083412538984873;0.1623119792662469
-1.2793399770966247;3.8581179358166147e-07;0.006738539553281523;0.058569381362416774;0.1450977218346199;0.16138014334005826;0.16285056644988374
-1.2762720155208536;4.017662179694678e-07;0.006838037798163102;0.05904014756191788;0.14569974263842136;0.16192764523445968;0.163390562414568
-1.2732040539450822;4.1838040357189076e-07;0.0069390051592433145;0.05951467840486551;0.14630398110268977;0.1624766310814459;0.16393196680478755
-1.2701360923693108;4.356816334077159e-07;0.007041463327031181;0.059993003527631344;0.1469104417671552;0.16302710083815658;0.1644747792139841
-1.2670681307935396;4.536983187268186e-07;0.007145434312220512;0.060475152788445286;0.14751912913010112;0.16357905440988718;0.1650189991839952
-1.2640001692177683;4.724600456657604e-07;0.0072509404504136395;0.060961156268773714;0.148130047647514;0.164132491649494;0.16556462620449294
-1.260932207641997;4.919976238327132e-07;0.007358004406914583;0.06145104427469847;0.14874320173222308;0.1646874123567948;0.16611165971241823
-1.2578642460662257;5.12343136901532e-07;0.00746664918159294;0.06194484733829739;0.14935859575303054;0.16524381627796633;0.16666009909141288
-1.2547962844904545;5.33529995298013e-07;0.007576898113819262;0.06244259621902505;0.14997623403383156;0.16580170310493716;0.16720994367124767
-1.2517283229146832;5.555929910649059e-07;0.0076887748874732275;0.06294432190509489;0.1505961208527247;0.16636107247477722;0.1677611927272469
-1.248660361338912;5.785683549957237e-07;0.00780230353602542;0.06345005561486072;0.15121826044111195;0.16692192396908312;0.16831384547971
-1.2455923997631406;6.024938161312268e-07;0.007917508447694033;0.06395982879819907;0.15184265698278906;0.16748425711335962;0.16886790109332972
-1.2425244381873692;6.274086637162392e-07;0.008034414370677348;0.06447367313789082;0.15246931461302518;0.16804807137639738;0.1694233586766065
-1.239456476611598;6.533538117185555e-07;0.00815304641846335;0.06499162055100252;0.153098237417633;0.16861336616964656;0.1699802172812602
-1.2363885150358267;6.803718660159116e-07;0.008273430075217431;0.06551370319026723;0.15372942943202805;0.16918014084658703;0.17053847590163831
-1.2333205534600555;7.085071943612955e-07;0.008395591201249325;0.06603995344546373;0.15436289464027766;0.16974839470209435;0.17109813347412028
-1.2302525918842842;7.378059992415627e-07;0.00851955603856058;0.06657040394479508;0.15499863697414015;0.17031812697180207;0.1716591888765199
-1.227184630308513;7.683163937489245e-07;0.008645351216473538;0.06710508755626472;0.15563666031209233;0.17088933683146013;0.1722216409274828
-1.2241166687327416;8.000884805899808e-07;0.008773003757343249;0.06764403738905159;0.1562769684783481;0.17146202339628994;0.17278548838588206
-1.2210487071569704;8.331744343619609e-07;0.008902541082353223;0.068187286794882;0.15691956524186468;0.17203618572033483;0.17335072995021006
-1.217980745581199;8.676285872313668e-07;0.009033991017396647;0.0687348693693997;0.15756445431533986;0.17261182279580758;0.173917364257967
-1.214912784005428;9.035075181556284e-07;0.009167381799043858;0.06928681895353217;0.15821163935419677;0.17318893355243384;0.1744853898850466
-1.2118448224296565;9.408701457943775e-07;0.00930274208059775;0.06984316963485455;0.1588611239555598;0.1737675168567917;0.17505480534511858
-1.2087768608538851;9.797778252628244e-07;0.009440100938238058;0.07040395574894884;0.1595129116572179;0.17434757151164804;0.17562560908900784
-1.205708899278114;1.0202944488861925e-06;0.009579487877256062;0.07096921188075987;0.1601670059365781;0.17492909625529052;0.17619779950407063
-1.2026409377023426;1.0624865511206416e-06;0.00972093283838091;0.0715389728659466;0.16082341020960775;0.17551208976085683;0.17677137491356806
-1.1995729761265714;1.1064234178129427e-06;0.00986446620419885;0.07211327379222801;0.16148212782976545;0.17609655063565924;0.17734633357603558
-1.1965050145508;1.1521771999783901e-06;0.010010118805666863;0.07269215000072474;0.16214316208692142;0.17668247742050674;0.177922673684651
-1.193437052975029;1.1998230322837165e-06;0.010157921928721945;0.07327563708729411;0.1628065162062663;0.17726986858902238;0.1785003933665977
-1.1903690913992575;1.2494391564296685e-06;0.010307907320987521;0.07386377090385976;0.16347219334720908;0.1778587225469581;0.1790794906824265
-1.1873011298234863;1.301107049635742e-06;0.010460107198578272;0.0744565875597339;0.16414019660226334;0.1784490376315054;0.17965996362541375
-1.184233168247715;1.354911558438199e-06;0.010614554253005016;0.07505412342293362;0.16481052899592297;0.1790408121106029;0.18024181012091672
-1.1811652066719438;1.4109410380209445e-06;0.010771281658180809;0.07565641512148867;0.16548319348352558;0.17963404418224013;0.18082502802572603
-1.1780972450961724;1.4692874973082092e-06;0.010930323077530092;0.07626349954474185;0.16615819295010545;0.1802287319737583;0.18140961512741577
-1.175029283520401;1.5300467500571562e-06;0.011091712671201976;0.07687541384464078;0.16683553020923406;0.18082487354114699;0.18199556914369022
-1.1719613219446299;1.5933185721986621e-06;0.011255485103389511;0.07749219543702066;0.16751520800185019;0.18142246686833835;0.18258288772172807
-1.1688933603688585;1.6592068656845665e-06;0.011421675549756361;0.07811388200287749;0.1681972289950777;0.1820215098664974;0.18317156843752425
-1.1658253987930873;1.7278198291104464e-06;0.01159031970497229;0.07874051148963124;0.16888159578103185;0.18262200037330908;0.18376160879522838
-1.162757437217316;1.799270135394203e-06;0.01176145379035934;0.0793721221123786;0.1695683108756144;0.18322393615226262;0.18435300622648157
-1.1596894756415448;1.8736751168020778e-06;0.011935114561649926;0.08000875235513388;0.1702573767172964;0.1838273148919314;0.1849457580897497
-1.1566215140657734;1.951156957626121e-06;0.0121113393168589;0.08065044097205921;0.17094879566588997;0.1844321342052515;0.18553986166965472
-1.1535535524900022;2.0318428948293233e-06;0.012290165904270765;0.0812972269886812;0.17164257000130764;0.1850383916287952;0.1861353141763034
-1.1504855909142309;2.1158654269881123e-06;0.012471632730544155;0.08194914970309558;0.17233870192231052;0.18564608462204316;0.1867321127446136
-1.1474176293384597;2.203362531875099e-06;0.0126557787689348;0.08260624868715719;0.17303719354524402;0.18625521056665195;0.1873302544336377
-1.1443496677626883;2.294477893039621e-06;0.012842643567639242;0.08326856378765689;0.17373804690276246;0.18686576676571995;0.18792973622588488
-1.1412817061869172;2.3893611357579133e-06;0.013032267258260417;0.08393613512748217;0.1744412639425409;0.18747775044304937;0.18853055502663926
-1.1382137446111456;2.4881680727406286e-06;0.013224690564397446;0.0846090031067634;0.17514684652597592;0.18809115874240587;0.18913270766327808
-1.1351457830353744;2.591060960000916e-06;0.013419954810360886;0.08528720840400245;0.17585479642687352;0.18870598872677496;0.18973619088458515
-1.1320778214596032;2.698208763303548e-06;0.013618101930015798;0.08597079197718523;0.17656511533012606;0.18932223737761622;0.19034100136006446
-1.129009859883832;2.8097874356323457e-06;0.013819174475753919;0.08665979506487582;0.1772778048303765;0.18993990159411409;0.1909471356792503
-1.1259418983080605;2.9259802061317623e-06;0.014023215627597226;0.08735425918729238;0.1779928664306706;0.19055897819242637;0.19155459035101588
-1.1228739367322893;3.0469778809969155e-06;0.014230269202434356;0.0880542261473627;0.1787103015410972;0.19117946390492963;0.19216336180287938
-1.1198059751565181;3.172979156806493e-06;0.014440379663392417;0.08875973803176128;0.17943011147741678;0.19180135537946316;0.19277344638030933
-1.116738013580747;3.3041909468126604e-06;0.014653592129345349;0.08947083721192359;0.18015229745967729;0.192424649178569;0.19338484034602677
-1.1136700520049754;3.440828720724123e-06;0.014869952384561383;0.09018756634503965;0.18087686061081845;0.1930493417787304;0.19399753987930649
-1.1106020904292042;3.5831168585400737e-06;0.015089506888491219;0.09090996837502383;0.18160380195526318;0.1936754295696075;0.19461154107527603
-1.107534128853433;3.731289019016378e-06;0.015312302785699316;0.09163808653346228;0.18233312241749786;0.19430290885327117;0.1952268399442135
-1.1044661672776614;3.885588523368704e-06;0.015538387915939905;0.09237196434053487;0.18306482282063977;0.19493177584343402;0.19584343241084345
-1.1013982057018903;4.046268754842928e-06;0.015767810824379884;0.0931116456059112;0.18379890388499223;0.19556202666467912;0.19646131431363112
-1.0983302441261191;4.213593574809038e-06;0.016000620771971175;0.09385717442962177;0.18453536622658856;0.1961936573516877;0.1970804814040757
-1.095262282550348;4.3878377560615555e-06;0.016236867745973854;0.09460859520290002;0.18527421035572267;0.19682666384846342;0.19770092934600192
-1.0921943209745764;4.5692874340382905e-06;0.016476602470632835;0.09536595260899677;0.18601543667546838;0.19746104200755552;0.19832265371485014
-1.0891263593988052;4.7582405766980986e-06;0.016719876418009854;0.09612929162396457;0.18675904548018576;0.19809678758927945;0.19894564999696523
-1.086058397823034;4.955007473829777e-06;0.016966741818973487;0.09689865751741239;0.18750503695401657;0.19873389626093638;0.19956991358888512
-1.0829904362472629;5.159911246594935e-06;0.017217251674348746;0.09767409585322769;0.18825341116936636;0.19937236359603056;0.2001954397966267
-1.0799224746714913;5.373288378142136e-06;0.017471459766229075;0.09845565249026597;0.189004168085375;0.2000121850734849;0.2008222238349724
-1.0768545130957201;5.5954892661632765e-06;0.01772942066945257;0.0992433735830066;0.18975730754637476;0.20065335607685483;0.20145026082675416
-1.073786551519949;5.8268787983000254e-06;0.017991189763245388;0.10003730558217326;0.19051282928033691;0.20129587189354142;0.20207954580213827
-1.0707185899441773;6.0678369513447564e-06;0.01825682324303391;0.1008374952353184;0.19127073289730595;0.20193972771400243;0.20271007369790822
-1.0676506283684062;6.318759415220061e-06;0.018526378132428415;0.10164398958736942;0.19203101788782112;0.20258491863096145;0.20334183935674696
-1.064582666792635;6.580058242762019e-06;0.01879991229538095;0.10245683598113683;0.1927936836213273;0.20323143963861753;0.20397483752651932
-1.0615147052168639;6.852162526373433e-06;0.019077484448519203;0.10327608205778192;0.19355872934457252;0.20387928563185181;0.20460906285955327
-1.0584467436410923;7.135519102658877e-06;0.019359154173659347;0.1041017757572429;0.19432615417999455;0.20452845140543433;0.20524450991192103
-1.055378782065321;7.4305932861982e-06;0.019644981930499916;0.10493396531861789;0.19509595712409472;0.2051789316532287;0.20588117314271942
-1.05231082048955;7.737869633663982e-06;0.019935029069499927;0.10577269928050483;0.19586813704580072;0.2058307209673975;0.206519046913351
-1.0492428589137788;8.05785273953719e-06;0.020229357844942886;0.1066180264812945;0.19664269268481707;0.20648381383760522;0.2071581254868038
-1.0461748973380072;8.391068064728075e-06;0.020528031428190006;0.1074699960594172;0.19741962264996382;0.20713820465022173;0.20779840302693223
-1.043106935762236;8.738062799462699e-06;0.020831113921124675;0.10832865745353999;0.19819892541750325;0.20779388768752427;0.2084398735977368
-1.0400389741864648;9.099406761852757e-06;0.021138670369791532;0.1091940604027152;0.19898059932945614;0.20845085712689979;0.20908253116264525
-1.0369710126106932;9.475693333623432e-06;0.021450766778232058;0.11006625494647598;0.19976464259190496;0.20910910704004643;0.20972636958379334
-1.033903051034922;9.8675404345362e-06;0.021767470122519596;0.11094529142487852;0.20055105327328587;0.20976863139217444;0.2103713826213055
-1.030835089459151;1.0275591537107403e-05;0.022088848364997218;0.11183122047849056;0.2013398293026702;0.2104294240412079;0.21101756393257723
-1.0277671278833798;1.0700516723287706e-05;0.02241497046872009;0.11272409304832193;0.20213096846803322;0.21109147873698555;0.21166490707155702
-1.0246991663076082;1.1143013784838656e-05;0.022745906412105932;0.11362396037569741;0.20292446841451275;0.21175478912046206;0.21231340548802943
-1.021631204731837;1.1603809369212624e-05;0.023081727203795994;0.11453087400206881;0.20372032664265505;0.21241934872290893;0.2129630525268986
-1.0185632431560658;1.2083660172818753e-05;0.023422504897729853;0.11544488576876635;0.2045185405066515;0.21308515096511702;0.21361384142747347
-1.0154952815802947;1.2583354183633205e-05;0.023768312608436332;0.11636604781668501;0.2053191072125625;0.21375218915659785;0.21426576532275315
-1.012427320004523;1.3103711975195486e-05;0.024119224526543945;0.11729441258590569;0.2061220238165314;0.2144204564947869;0.21491881723871423
-1.009359358428752;1.3645588054114574e-05;0.024475315934513266;0.11823003281524865;0.20692728722298695;0.21508994606424614;0.2155729900935983
